code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,disability,total_dataplus_clicks,total_dualpane_clicks,total_external_quiz_clicks,total_folder_clicks,total_forum_clicks,total_glossary_clicks,total_homepage_clicks,total_hrml_clicks,total_collaborate_clicks,total_content_clicks,total_elluminate_clicks,total_wiki_clicks,total_page_clicks,total_questionnaire_clicks,total_quiz_clicks,total_repeated_clicks,total_resource_clicks,total_shared_clicks,total_subpage_clicks,total_url_clicks,total_activities,total_clicks,label
FFF,2013-Feb,539994,M,London Region,A Level or Equivalent,10-20%,0-35,N,0,225,29,2,0,0,0,29,1,160,0,0,609,4,0,23,0,572,2,16,102,1672,Fail
FFF,2013-Feb,540054,M,South East Region,A Level or Equivalent,30-40%,0-35,N,0,464,29,30,11,0,0,196,0,483,0,0,2376,8,14,15,18,611,2,26,157,4283,Pass
FFF,2013-Feb,540147,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,251,18,2,0,0,0,274,0,268,0,0,821,56,4,4,6,476,2,25,120,2207,Fail
FFF,2013-Feb,540155,M,London Region,Lower Than A Level,50-60%,35-55,N,1,214,28,1,1,0,0,114,1,148,0,1,445,4,24,11,3,68,1,16,63,1081,Withdrawn
FFF,2013-Feb,540160,M,North Western Region,A Level or Equivalent,80-90%,0-35,N,0,437,54,18,18,0,0,399,0,733,1,0,2205,22,24,11,38,1627,2,35,189,5624,Pass
FFF,2013-Feb,540209,M,Scotland,Lower Than A Level,60-70%,0-35,Y,1,345,31,10,4,0,0,115,0,428,0,1,1598,16,14,3,10,666,0,32,145,3274,Pass
FFF,2013-Feb,540224,M,North Region,Lower Than A Level,10-20%,35-55,N,1,196,22,1,4,0,0,246,0,283,0,0,640,14,16,7,4,1139,1,41,137,2615,Pass
FFF,2013-Feb,540549,M,North Western Region,Lower Than A Level,30-40%,0-35,N,1,101,13,2,2,0,0,31,0,172,1,0,706,0,28,1,12,593,1,15,100,1679,Pass
FFF,2013-Feb,540577,M,South West Region,A Level or Equivalent,80-90%,0-35,N,0,172,22,8,2,0,0,58,0,267,0,0,1004,2,26,3,0,773,2,24,120,2363,Pass
FFF,2013-Feb,540581,M,West Midlands Region,HE Qualification,80-90%,0-35,N,0,167,25,8,6,0,0,300,0,314,0,0,907,5,54,2,24,205,1,18,122,2036,Fail
FFF,2013-Feb,540713,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,92,8,2,0,0,0,54,1,101,0,0,289,1,4,2,0,605,2,20,73,1181,Pass
FFF,2013-Feb,540727,M,London Region,HE Qualification,20-30%,0-35,N,0,397,45,6,17,0,0,388,2,427,0,0,1958,25,23,8,19,824,1,74,174,4214,Pass
FFF,2013-Feb,540800,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,Y,0,335,28,17,11,0,1,154,0,458,0,0,2581,10,28,7,19,934,1,30,186,4614,Pass
FFF,2013-Feb,540801,M,Scotland,HE Qualification,70-80%,0-35,N,0,124,9,2,1,0,0,115,0,135,0,1,209,14,3,1,2,0,1,12,43,629,Withdrawn
FFF,2013-Feb,540997,M,Wales,A Level or Equivalent,70-80%,0-35,N,0,48,13,2,0,0,0,87,0,70,0,0,165,1,6,1,0,2,2,3,38,400,Withdrawn
FFF,2013-Feb,541101,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,99,9,2,0,0,0,142,1,120,0,0,323,6,1,5,0,544,2,28,79,1282,Fail
FFF,2013-Feb,541327,F,Scotland,Lower Than A Level,30-40%,0-35,N,1,57,0,1,1,0,0,56,0,56,0,1,95,3,1,1,3,12,1,11,39,300,Withdrawn
FFF,2013-Feb,541349,M,Ireland,Lower Than A Level,0-10%,35-55,N,1,500,92,17,11,0,0,512,0,728,0,0,1778,62,102,8,18,858,1,32,176,4720,Pass
FFF,2013-Feb,541369,M,South West Region,Lower Than A Level,90-100%,35-55,N,1,6,2,1,1,0,0,0,0,2,0,0,9,0,1,1,0,0,1,6,13,31,Withdrawn
FFF,2013-Feb,541418,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,1,495,35,13,18,0,0,432,0,545,0,0,1985,28,34,4,21,794,1,39,173,4445,Pass
FFF,2013-Feb,541521,M,Ireland,HE Qualification,0-10%,35-55,N,0,292,23,2,9,0,1,296,0,364,0,0,1496,8,44,4,7,503,1,23,147,3073,Pass
FFF,2013-Feb,541579,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,0,250,24,29,6,0,1,311,0,266,0,0,937,24,26,11,24,857,2,22,169,2790,Distinction
FFF,2013-Feb,541753,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,309,12,2,0,1,0,138,0,149,0,0,955,4,0,2,0,953,2,16,133,2543,Pass
FFF,2013-Feb,541781,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,138,17,2,0,0,0,121,0,162,0,0,413,29,0,1,1,531,2,16,84,1433,Pass
FFF,2013-Feb,541923,M,Scotland,Lower Than A Level,10-20%,35-55,N,1,17,1,1,1,0,0,1,0,11,0,1,6,1,0,0,0,176,1,1,28,219,Fail
FFF,2013-Feb,541999,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,7,7,Fail
FFF,2013-Feb,542003,M,Ireland,Lower Than A Level,30-40%,0-35,N,1,237,18,2,0,0,0,133,0,212,0,0,822,0,5,0,1,842,1,34,118,2308,Pass
FFF,2013-Feb,542020,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,156,12,2,0,0,1,136,0,197,0,0,764,2,11,1,9,661,2,16,77,1970,Pass
FFF,2013-Feb,542026,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,0,276,31,2,1,0,0,282,0,415,0,0,1179,57,37,2,6,857,2,23,123,3170,Fail
FFF,2013-Feb,542100,M,North Western Region,Lower Than A Level,20-30%,0-35,N,1,347,34,3,2,0,0,217,1,256,1,0,1021,8,8,9,6,1283,1,49,129,3247,Pass
FFF,2013-Feb,542356,M,Scotland,HE Qualification,30-40%,0-35,N,0,121,5,2,2,0,0,82,0,111,0,1,436,1,19,0,3,563,1,27,73,1374,Fail
FFF,2013-Feb,542386,M,Ireland,A Level or Equivalent,90-100%,0-35,N,0,114,7,29,3,0,0,99,0,129,0,0,949,8,1,9,12,540,2,6,85,1908,Distinction
FFF,2013-Feb,542506,M,South West Region,Lower Than A Level,40-50%,0-35,N,1,539,39,20,14,0,0,808,0,727,1,0,2978,37,90,8,7,1101,1,54,203,6425,Distinction
FFF,2013-Feb,542536,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,1,170,20,2,0,0,0,250,0,330,0,0,868,29,8,2,4,998,1,22,145,2705,Pass
FFF,2013-Feb,542550,M,North Region,A Level or Equivalent,0-10%,35-55,N,0,140,19,1,2,0,1,206,0,214,0,0,623,5,20,0,3,0,2,22,102,1258,Withdrawn
FFF,2013-Feb,542635,M,South Region,A Level or Equivalent,80-90%,0-35,N,0,347,25,3,5,0,0,552,0,663,0,0,1833,18,28,2,9,911,2,34,179,4432,Pass
FFF,2013-Feb,542646,F,South West Region,A Level or Equivalent,70-80%,0-35,N,0,231,36,6,9,0,0,449,0,386,0,0,1208,23,7,4,15,569,2,25,157,2970,Pass
FFF,2013-Feb,542653,M,South East Region,A Level or Equivalent,70-80%,35-55,N,0,654,39,26,4,0,0,633,0,1031,0,0,2092,23,105,4,21,527,2,28,197,5189,Pass
FFF,2013-Feb,542657,F,South East Region,Lower Than A Level,20-30%,35-55,N,1,260,39,0,11,0,0,71,1,218,0,0,896,14,51,6,3,59,1,28,82,1659,Withdrawn
FFF,2013-Feb,542987,M,South Region,Lower Than A Level,80-90%,0-35,N,1,261,34,34,5,0,0,278,0,390,0,0,1284,4,55,7,43,546,1,31,151,2974,Fail
FFF,2013-Feb,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,N,0,669,43,19,69,1,0,1020,0,977,0,0,3641,4,63,8,33,1629,1,64,205,8241,Fail
FFF,2013-Feb,543019,M,Ireland,A Level or Equivalent,0-10%,35-55,N,0,962,104,29,13,0,0,2488,8,1674,0,0,2492,57,108,5,37,857,2,78,247,8914,Pass
FFF,2013-Feb,543054,M,Wales,Lower Than A Level,80-90%,35-55,N,1,144,22,1,1,0,0,35,0,83,0,0,192,5,19,10,0,19,1,11,30,544,Fail
FFF,2013-Feb,543095,M,South Region,Lower Than A Level,20-30%,0-35,N,1,6,1,2,0,0,0,1,1,5,0,0,3,1,0,1,0,0,1,1,14,24,Withdrawn
FFF,2013-Feb,543113,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,N,0,441,27,1,14,0,0,209,0,458,0,1,2076,1,56,3,12,1066,2,28,141,4395,Fail
FFF,2013-Feb,543155,M,London Region,Lower Than A Level,10-20%,35-55,N,1,98,11,1,2,0,0,93,1,76,0,0,427,1,35,8,10,125,1,16,47,906,Withdrawn
FFF,2013-Feb,543295,M,Wales,HE Qualification,30-40%,0-35,N,0,34,4,2,0,0,0,20,0,30,0,0,37,0,0,2,0,0,1,9,19,139,Fail
FFF,2013-Feb,543384,M,North Western Region,Lower Than A Level,20-30%,0-35,N,1,277,16,2,2,0,0,79,1,238,1,0,1277,2,24,1,9,885,1,19,127,2835,Distinction
FFF,2013-Feb,543415,M,South Region,Lower Than A Level,80-90%,0-35,Y,1,298,29,37,2,0,0,386,0,497,0,0,901,28,36,1,47,595,0,51,175,2909,Pass
FFF,2013-Feb,543436,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,75,9,2,1,0,0,34,0,93,1,0,394,0,4,1,0,473,2,11,57,1100,Fail
FFF,2013-Feb,543447,M,East Midlands Region,Lower Than A Level,10-20%,0-35,N,1,281,45,11,5,0,1,147,0,312,0,0,957,87,6,2,3,716,1,20,149,2595,Pass
FFF,2013-Feb,543536,M,Ireland,Lower Than A Level,50-60%,0-35,N,1,110,5,2,3,0,0,156,0,145,0,1,342,5,4,2,0,37,1,14,51,828,Fail
FFF,2013-Feb,543599,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,250,34,6,4,0,1,1321,0,675,0,0,689,26,31,4,10,1217,2,42,174,4312,Pass
FFF,2013-Feb,543643,F,South Region,A Level or Equivalent,20-30%,0-35,Y,0,113,19,9,9,0,0,135,1,172,0,0,4258,6,8,5,3,687,1,22,115,5448,Pass
FFF,2013-Feb,543785,M,North Region,Lower Than A Level,10-20%,0-35,N,1,150,27,8,0,0,0,276,0,221,0,0,675,23,47,3,8,96,1,33,110,1569,Withdrawn
FFF,2013-Feb,543798,M,East Midlands Region,Lower Than A Level,90-100%,0-35,N,1,221,19,2,2,0,1,180,0,302,0,0,949,11,61,2,11,285,1,11,119,2059,Pass
FFF,2013-Feb,543818,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,N,1,70,4,2,0,0,0,58,0,69,0,0,160,0,0,1,0,25,1,7,44,398,Fail
FFF,2013-Feb,544021,M,South Region,Lower Than A Level,40-50%,0-35,N,1,169,12,2,2,0,0,229,0,290,1,0,587,54,26,0,10,446,1,20,67,1850,Withdrawn
FFF,2013-Feb,544055,M,South East Region,HE Qualification,20-30%,0-35,N,0,571,24,5,0,0,0,450,1,713,0,0,1998,16,3,5,0,1133,1,58,174,4978,Pass
FFF,2013-Feb,544098,M,Scotland,Lower Than A Level,50-60%,0-35,N,1,94,12,2,0,0,0,71,0,84,0,2,233,0,5,3,0,634,1,24,90,1166,Pass
FFF,2013-Feb,544173,F,East Anglian Region,Lower Than A Level,40-50%,0-35,Y,1,644,93,33,14,1,0,541,0,1301,1,0,2630,9,45,17,48,1499,0,75,237,6952,Distinction
FFF,2013-Feb,544195,M,South West Region,Lower Than A Level,70-80%,0-35,N,1,53,7,2,5,0,0,90,0,76,0,0,121,3,1,0,0,13,1,17,57,390,Fail
FFF,2013-Feb,544212,F,North Region,A Level or Equivalent,60-70%,0-35,N,0,367,20,1,6,0,0,332,0,434,0,0,1689,6,13,1,0,1341,2,24,160,4236,Pass
FFF,2013-Feb,544249,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,101,12,2,0,0,0,82,1,92,1,0,408,1,0,2,0,495,2,42,60,1241,Pass
FFF,2013-Feb,544279,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,1,3,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,11,13,Fail
FFF,2013-Feb,544295,M,South Region,A Level or Equivalent,90-100%,35-55,Y,0,270,19,1,3,0,0,258,6,299,0,0,795,6,27,4,19,713,1,24,137,2445,Pass
FFF,2013-Feb,544313,M,Ireland,A Level or Equivalent,60-70%,0-35,N,0,247,28,6,1,0,0,403,0,365,0,0,1467,20,27,1,11,1335,2,21,165,3934,Pass
FFF,2013-Feb,544479,F,Scotland,HE Qualification,90-100%,35-55,N,0,760,53,22,13,0,0,651,0,867,0,1,3235,22,128,9,20,686,1,57,186,6525,Pass
FFF,2013-Feb,544530,M,Scotland,A Level or Equivalent,40-50%,0-35,N,0,248,30,18,3,0,0,524,0,300,1,1,2192,6,35,6,27,692,2,42,149,4127,Pass
FFF,2013-Feb,544543,M,North Region,A Level or Equivalent,10-20%,35-55,N,0,326,30,10,8,0,0,91,0,327,0,0,1545,21,59,6,35,1000,2,72,150,3532,Fail
FFF,2013-Feb,544651,F,London Region,Lower Than A Level,10-20%,0-35,Y,1,61,11,1,1,0,0,74,2,41,0,0,28,3,1,7,0,2,0,14,26,247,Withdrawn
FFF,2013-Feb,544697,M,Wales,Lower Than A Level,50-60%,0-35,N,1,61,3,2,0,0,0,47,0,31,0,1,97,0,0,2,0,0,1,7,29,253,Fail
FFF,2013-Feb,544847,M,Scotland,HE Qualification,0-10%,0-35,Y,0,173,16,3,8,0,1,59,0,193,0,1,800,18,8,6,6,497,0,63,119,1852,Fail
FFF,2013-Feb,544850,M,Scotland,Lower Than A Level,60-70%,35-55,Y,1,497,262,37,7,0,0,1257,0,1448,0,1,2991,43,26,16,38,559,0,46,211,7229,Pass
FFF,2013-Feb,544880,M,West Midlands Region,Lower Than A Level,90-100%,0-35,N,1,63,16,2,1,0,0,42,0,78,0,0,346,2,10,1,1,158,1,5,47,727,Fail
FFF,2013-Feb,544894,M,South Region,Lower Than A Level,30-40%,0-35,N,1,295,22,17,3,0,0,182,0,293,0,0,1426,6,17,11,0,847,1,32,135,3153,Pass
FFF,2013-Feb,544930,M,South Region,A Level or Equivalent,50-60%,0-35,N,0,29,2,2,0,0,0,17,0,43,0,1,62,1,0,2,0,156,2,9,38,326,Withdrawn
FFF,2013-Feb,544963,M,South East Region,A Level or Equivalent,90-100%,35-55,N,0,144,19,1,1,0,0,239,0,262,0,0,571,19,0,3,1,988,2,17,109,2267,Pass
FFF,2013-Feb,544991,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,130,10,2,0,0,0,158,0,135,2,0,527,0,0,1,0,624,2,36,75,1627,Pass
FFF,2013-Feb,545048,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,172,17,5,5,0,0,135,0,251,1,0,1060,91,16,2,23,754,2,20,134,2554,Fail
FFF,2013-Feb,545080,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,131,8,2,2,0,0,320,11,376,0,0,311,14,10,1,4,686,2,29,145,1907,Fail
FFF,2013-Feb,545229,M,North Western Region,HE Qualification,80-90%,35-55,N,0,361,54,18,10,0,0,227,0,719,1,0,2026,15,25,5,20,883,1,22,170,4387,Distinction
FFF,2013-Feb,545377,M,South Region,A Level or Equivalent,80-90%,0-35,N,0,149,8,2,1,0,0,164,0,175,0,0,395,20,6,1,3,511,2,27,80,1464,Fail
FFF,2013-Feb,545379,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,273,21,10,4,0,0,220,0,405,0,0,1261,7,29,2,7,1303,2,26,136,3570,Pass
FFF,2013-Feb,545384,M,East Midlands Region,Lower Than A Level,10-20%,0-35,N,1,22,6,2,0,0,1,12,0,20,0,0,35,0,0,0,0,1,1,3,21,104,Fail
FFF,2013-Feb,545565,M,South East Region,A Level or Equivalent,70-80%,0-35,N,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,7,7,Withdrawn
FFF,2013-Feb,545604,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,17,3,2,0,0,0,19,0,21,0,0,44,1,0,0,0,2,2,11,19,122,Fail
FFF,2013-Feb,545693,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,Y,0,52,3,1,1,1,0,2,0,46,1,0,141,0,15,0,0,20,1,6,37,290,Withdrawn
FFF,2013-Feb,545720,M,North Region,A Level or Equivalent,40-50%,0-35,N,0,119,9,3,1,0,0,60,0,219,1,0,860,4,9,0,1,557,2,18,83,1863,Fail
FFF,2013-Feb,545751,M,South Region,Lower Than A Level,90-100%,0-35,N,1,161,10,2,0,0,0,139,0,197,0,0,465,7,19,1,3,390,1,18,99,1414,Fail
FFF,2013-Feb,545791,M,West Midlands Region,Lower Than A Level,0-10%,35-55,Y,1,5,0,1,1,0,1,0,0,5,0,0,6,0,0,0,1,4,0,1,11,26,Withdrawn
FFF,2013-Feb,545909,M,Scotland,Lower Than A Level,50-60%,0-35,N,1,167,27,5,1,0,0,164,0,200,0,2,1143,1,6,6,3,641,1,24,108,2392,Pass
FFF,2013-Feb,545918,M,South Region,Lower Than A Level,60-70%,0-35,N,1,26,6,2,0,0,0,2,0,34,0,0,79,1,0,0,0,61,1,9,41,222,Withdrawn
FFF,2013-Feb,545944,M,Wales,A Level or Equivalent,20-30%,0-35,N,0,55,16,2,0,0,0,23,1,87,0,0,84,5,1,3,0,2,2,17,38,298,Withdrawn
FFF,2013-Feb,545951,F,Wales,A Level or Equivalent,70-80%,0-35,N,0,72,7,1,1,0,0,53,0,87,0,0,187,3,10,2,3,83,2,12,50,523,Withdrawn
FFF,2013-Feb,546048,M,Wales,A Level or Equivalent,70-80%,0-35,N,0,13,2,2,0,0,0,29,0,38,0,0,8,3,0,1,0,1,2,12,20,111,Fail
FFF,2013-Feb,546141,M,London Region,No Formal quals,10-20%,35-55,N,0,9,1,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1,10,20,Fail
FFF,2013-Feb,546164,M,South Region,Lower Than A Level,50-60%,35-55,N,1,35,4,1,1,0,0,11,0,25,0,1,35,2,0,1,0,0,1,8,25,126,Withdrawn
FFF,2013-Feb,546215,M,London Region,Lower Than A Level,50-60%,0-35,N,1,297,38,18,10,0,0,272,1,546,0,1,2037,37,23,9,21,764,1,49,182,4125,Pass
FFF,2013-Feb,546243,M,London Region,Lower Than A Level,10-20%,0-35,N,1,48,17,2,0,0,0,34,1,49,0,0,88,2,1,2,0,92,1,9,27,347,Withdrawn
FFF,2013-Feb,546262,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,87,11,2,4,0,0,75,0,66,0,0,639,2,8,5,11,34,2,22,72,968,Withdrawn
FFF,2013-Feb,546329,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,Y,0,211,22,2,4,0,2,47,0,171,0,0,396,22,3,0,0,724,1,27,123,1632,Fail
FFF,2013-Feb,546348,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,0,318,28,19,10,0,0,195,0,458,0,0,2303,1,29,4,34,957,2,35,168,4393,Pass
FFF,2013-Feb,546396,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,N,0,79,11,1,2,1,0,147,1,49,0,0,336,1,17,6,0,1,2,29,54,683,Withdrawn
FFF,2013-Feb,546408,M,Ireland,Lower Than A Level,10-20%,0-35,N,1,56,11,2,0,0,0,82,0,73,0,0,124,5,0,0,0,38,1,8,52,401,Fail
FFF,2013-Feb,546412,M,South East Region,Lower Than A Level,30-40%,0-35,N,1,258,41,3,0,0,0,127,0,337,0,0,739,8,4,0,0,584,1,32,134,2135,Fail
FFF,2013-Feb,546431,M,Ireland,Lower Than A Level,80-90%,0-35,N,1,41,4,2,0,0,0,1,0,9,0,0,25,0,1,1,0,0,1,11,15,97,Fail
FFF,2013-Feb,546439,F,South Region,Lower Than A Level,30-40%,35-55,N,1,202,10,0,3,0,0,142,0,258,0,0,593,7,99,5,10,355,1,28,71,1714,Withdrawn
FFF,2013-Feb,546464,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,1,526,57,34,21,1,0,1644,0,1009,0,0,2218,88,118,16,52,549,1,38,215,6373,Distinction
FFF,2013-Feb,546563,M,South West Region,Lower Than A Level,50-60%,0-35,N,1,209,14,2,1,0,0,119,0,248,0,1,920,5,46,2,11,437,1,24,91,2041,Withdrawn
FFF,2013-Feb,546583,M,East Midlands Region,HE Qualification,40-50%,0-35,N,0,405,56,29,17,0,1,1701,0,1640,1,0,1804,26,38,8,28,656,1,40,199,6451,Pass
FFF,2013-Feb,546682,M,South Region,HE Qualification,80-90%,0-35,N,0,353,53,24,4,0,0,291,0,363,0,0,1958,28,17,9,27,652,1,29,179,3809,Pass
FFF,2013-Feb,546780,M,Wales,Lower Than A Level,20-30%,0-35,N,1,118,13,2,0,0,0,59,25,159,0,0,414,7,10,2,0,61,1,17,92,889,Fail
FFF,2013-Feb,546868,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,1,34,5,2,0,1,0,40,1,54,0,0,73,0,0,0,0,234,1,3,38,449,Fail
FFF,2013-Feb,546912,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,121,13,13,4,0,1,127,1,243,0,0,1250,14,6,6,15,536,2,15,154,2367,Pass
FFF,2013-Feb,546925,M,Scotland,HE Qualification,90-100%,35-55,N,0,303,58,17,21,0,0,330,0,441,0,1,1699,27,92,17,43,698,1,45,183,3793,Pass
FFF,2013-Feb,546932,F,South West Region,A Level or Equivalent,0-10%,0-35,N,0,147,13,1,1,0,1,46,0,250,0,0,1268,17,1,3,6,435,2,31,118,2222,Pass
FFF,2013-Feb,547014,M,West Midlands Region,Lower Than A Level,90-100%,0-35,N,1,390,46,39,8,0,0,672,0,506,0,0,2497,17,120,19,50,718,1,29,188,5113,Pass
FFF,2013-Feb,547128,M,Wales,A Level or Equivalent,20-30%,0-35,Y,0,224,11,2,4,0,0,105,1,202,0,0,1054,14,23,2,6,253,1,20,92,1922,Withdrawn
FFF,2013-Feb,547228,F,Ireland,HE Qualification,70-80%,0-35,N,0,278,38,16,4,0,0,420,0,634,0,0,787,23,4,2,6,1033,1,23,163,3269,Pass
FFF,2013-Feb,547302,M,Wales,Lower Than A Level,60-70%,35-55,N,1,18,0,1,1,0,0,57,0,32,0,0,25,7,0,2,0,49,1,4,23,198,Fail
FFF,2013-Feb,547399,M,Ireland,Lower Than A Level,0-10%,0-35,N,1,164,18,8,1,0,1,309,0,144,0,0,981,2,10,1,6,520,1,26,121,2193,Pass
FFF,2013-Feb,547400,F,Ireland,Lower Than A Level,0-10%,0-35,Y,1,125,11,1,1,0,1,173,0,92,0,0,433,0,5,0,3,609,0,13,100,1468,Distinction
FFF,2013-Feb,547534,F,South Region,A Level or Equivalent,70-80%,0-35,N,0,73,15,1,1,0,0,96,0,60,0,0,131,2,0,2,5,2,2,1,36,391,Fail
FFF,2013-Feb,547581,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,0,340,33,51,10,0,0,1406,0,522,0,0,1792,2,74,14,22,946,2,34,205,5248,Distinction
FFF,2013-Feb,547609,M,London Region,No Formal quals,10-20%,0-35,N,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,9,9,Withdrawn
FFF,2013-Feb,547666,M,London Region,HE Qualification,30-40%,0-35,N,0,64,9,2,0,0,0,0,1,26,0,0,84,1,0,2,0,2,1,6,27,198,Withdrawn
FFF,2013-Feb,547876,M,South Region,A Level or Equivalent,20-30%,0-35,N,0,38,4,2,0,0,0,34,1,19,0,0,65,18,3,1,0,1,2,3,27,191,Withdrawn
FFF,2013-Feb,547884,M,South East Region,Lower Than A Level,50-60%,0-35,N,1,107,16,2,0,0,0,82,0,124,0,1,407,6,0,1,0,11,1,26,77,785,Withdrawn
FFF,2013-Feb,547953,M,Ireland,A Level or Equivalent,0-10%,0-35,N,0,149,19,2,2,0,0,62,0,183,0,0,659,2,0,0,1,220,2,26,79,1327,Fail
FFF,2013-Feb,548043,M,West Midlands Region,Lower Than A Level,10-20%,0-35,Y,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,8,8,Withdrawn
FFF,2013-Feb,548057,F,North Region,A Level or Equivalent,20-30%,0-35,N,0,254,13,1,1,0,0,27,1,150,0,0,463,0,0,2,0,977,2,26,68,1917,Fail
FFF,2013-Feb,548087,F,South Region,A Level or Equivalent,40-50%,0-35,N,0,277,13,6,5,0,0,480,0,763,1,0,1203,12,52,2,4,2648,2,28,172,5496,Pass
FFF,2013-Feb,548095,M,Wales,A Level or Equivalent,10-20%,0-35,N,0,218,24,31,6,0,0,131,0,401,0,0,1312,25,25,7,38,759,2,24,175,3003,Distinction
FFF,2013-Feb,548099,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,N,0,477,64,39,10,1,0,456,0,876,0,0,2482,13,33,10,36,824,2,69,202,5392,Pass
FFF,2013-Feb,548180,M,Wales,Lower Than A Level,0-10%,0-35,N,1,52,6,2,0,0,1,132,0,39,0,0,29,8,0,2,0,74,1,9,30,356,Fail
FFF,2013-Feb,548219,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,Y,0,391,30,26,20,1,0,225,0,521,0,0,1958,10,27,12,34,1899,1,46,182,5201,Pass
FFF,2013-Feb,548312,M,South East Region,A Level or Equivalent,0-10%,0-35,N,0,340,57,52,6,0,1,233,0,379,0,0,1792,11,81,13,44,730,2,64,195,3805,Distinction
FFF,2013-Feb,548352,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,0,386,29,13,4,1,0,333,0,342,0,0,1021,0,22,6,21,1509,2,42,172,3731,Pass
FFF,2013-Feb,548415,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,Y,0,191,42,1,1,0,1,252,0,196,1,0,430,15,45,5,0,305,1,8,39,1494,Withdrawn
FFF,2013-Feb,548459,F,Ireland,Lower Than A Level,70-80%,0-35,N,1,820,31,8,18,0,0,397,0,1065,0,0,2668,93,11,1,14,1422,1,45,209,6595,Pass
FFF,2013-Feb,548521,F,East Midlands Region,Lower Than A Level,20-30%,0-35,N,1,263,34,51,9,0,1,1206,1,464,0,0,1694,32,21,12,37,883,1,34,201,4744,Pass
FFF,2013-Feb,548547,F,Scotland,A Level or Equivalent,20-30%,0-35,N,0,78,13,1,1,0,0,21,1,175,0,1,523,0,0,0,4,4,2,24,78,848,Withdrawn
FFF,2013-Feb,548573,M,North Western Region,Lower Than A Level,20-30%,0-35,N,1,214,12,2,6,0,0,226,1,287,1,0,859,0,21,1,3,513,1,26,95,2174,Withdrawn
FFF,2013-Feb,548741,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,0,27,3,2,0,0,0,3,0,25,0,0,86,0,0,1,3,27,2,8,27,187,Fail
FFF,2013-Feb,548759,M,West Midlands Region,Lower Than A Level,60-70%,0-35,N,1,570,72,61,12,0,0,814,0,1301,0,0,2588,0,72,8,37,1817,1,55,213,7409,Pass
FFF,2013-Feb,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,123,12,2,0,1,0,67,0,116,0,0,554,0,2,1,0,1440,2,19,60,2339,Pass
FFF,2013-Feb,548819,F,London Region,Lower Than A Level,80-90%,0-35,N,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,7,7,Withdrawn
FFF,2013-Feb,548857,M,North Region,Lower Than A Level,10-20%,0-35,N,1,387,14,2,5,0,0,291,0,583,0,0,1716,11,14,1,8,540,1,30,136,3604,Pass
